,OBJECTID,APN,FLOOR,APN_DASH,BOOK,MAP,ITEM,PUC,OWNER_NAME,MAIL_ADDR1,MAIL_ADDR2,MAIL_CITY,MAIL_STATE,MAIL_CNTRY,MAIL_ZIP,PHYSICAL_STREET_NUM,PHYSICAL_STREET_DIR,PHYSICAL_STREET_NAME,PHYSICAL_STREET_TYPE,PHYSICAL_STREET_SUFFIX,PHYSICAL_STREET_POSTDIR,PHYSICAL_SUITE,PHYSICAL_CITY,PHYSICAL_ZIP,PHYSICAL_ADDRESS,MAIL_ADDRESS,DEED_NUMBER,DEED_DATE,SALE_DATE,SALE_PRICE,MCRNUM,MCR_BOOK,MCR_PAGE,SUBNAME,LAND_SIZE,LOT_NUM,BLOCK,TRACT,STR,CITY_ZONING,JURISDICTION,CONST_YEAR,LIVING_SPACE,INCAREOF,TAX_YR_CUR,FCV_CUR,LPV_CUR,LC_CUR,TAX_YR_PREV,FCV_PREV,LPV_PREV,LC_PREV,Shape_Length,Shape_Area,LONGITUDE,LATITUDE,geometry,gis_acres
10,1049750,40155010,1,401-55-010,401,55,010,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6969600.0,,,,9 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     304,200","     100,992",2.R,2023,"     202,800","      96,183",2.R,3851.5288855552626,927104.986835021,-113.08721176633343,33.35919048204202,"POLYGON ((-113.08291485789518 33.36284031572777, -113.08290408978985 33.35920527829677, -113.0828933423458 33.355575431449104, -113.09155759954933 33.35556996597393, -113.09152865762752 33.35892461294702, -113.09149522862083 33.36279970846787, -113.08291485789518 33.36284031572777))",159.4
11,1049759,40155022,1,401-55-022,401,55,022,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6969600.0,,,,17 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     147,700","      60,756",2.R,2023,"     105,700","      57,863",2.R,3875.5333315904027,938543.6845502964,-113.09585347402215,33.34474816331181,"POLYGON ((-113.10018989469505 33.34108488362207, -113.10019275672757 33.34831819817921, -113.0915525429326 33.348500103771485, -113.09155063491094 33.344873414834176, -113.09154865053247 33.34108898266005, -113.10018989469505 33.34108488362207))",161.42
12,1049760,40155023,1,401-55-023,401,55,023,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,9854579.0,,,,6 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     382,328","     254,266",2.R,2023,"     361,968","     242,159",2.R,4741.904190983641,1328749.675318651,-113.12158735452776,33.36831851060863,"POLYGON ((-113.11751880166591 33.37380671833255, -113.1175100071593 33.370097170898426, -113.11749322842641 33.362836030894805, -113.12566794512261 33.36283593260851, -113.12566914617015 33.3700949682684, -113.12566914706846 33.370096107844375, -113.12566976690601 33.373805979402654, -113.11751880166591 33.37380671833255))",228.4
13,1049761,40155024,1,401-55-024,401,55,024,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20100327801,1271635200000,04/01/2010,94350000,,,,,3427301.0,,,,6 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     132,969","      88,428",2.R,2023,"     125,888","      84,218",2.R,2802.8641813522827,448490.044895444,-113.12159671579846,33.37566092807644,"POLYGON ((-113.11866135989264 33.37751625309696, -113.11752760066415 33.377516262848914, -113.11751880166591 33.37380671833255, -113.12566976690601 33.373805979402654, -113.12567039393008 33.377515959788084, -113.11866135989264 33.37751625309696))",77.08
14,1049762,40155025,1,401-55-025,401,55,025,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20050904505,1120089600000,06/01/2005,94350000,,,,,6969600.0,,,,17 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     154,900","      63,201",2.R,2023,"     111,000","      60,192",2.R,3864.737534953828,933494.7303648022,-113.09586700688118,33.337445546569136,"POLYGON ((-113.09154865053247 33.34108898266005, -113.0915467362226 33.337431051858744, -113.09154484347229 33.333803316512615, -113.10018703535751 33.33380526863442, -113.10018989469505 33.34108488362207, -113.09154865053247 33.34108898266005))",160.57
15,1049763,40155026,1,401-55-026,401,55,026,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,1820808.0,,,,6 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      70,642","      46,981",2.R,2023,"      66,880","      44,744",2.R,2010.2740814726033,252569.5105155015,-113.111117294585,33.375620561133736,"POLYGON ((-113.1133574136044 33.373724925136656, -113.113366227874 33.37751649689589, -113.11001444376735 33.377516583913376, -113.10887882682282 33.37751648639383, -113.10886661961644 33.37372519670303, -113.1133574136044 33.373724925136656))",43.41
16,1049765,40155027,1,401-55-027,401,55,027,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3563208.0,,,,6 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     138,242","      91,938",2.R,2023,"     130,880","      87,560",2.R,2904.3702054779515,458108.85193349316,-113.11543821192852,33.37380692586236,"POLYGON ((-113.113366227874 33.37751649689589, -113.1133574136044 33.373724925136656, -113.11334898740706 33.37009756326065, -113.1175100071593 33.370097170898426, -113.11751880166591 33.37380671833255, -113.11752760066415 33.377516262848914, -113.113366227874 33.37751649689589))",78.74
17,1049766,40155028,1,401-55-028,401,55,028,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20100327801,1271635200000,04/01/2010,94350000,,,,,6969600.0,,,,6 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     270,400","     186,160",2.R,2023,"     256,000","     177,296",2.R,3863.589208482428,932955.5997091715,-113.11317227130617,33.36646606233814,"POLYGON ((-113.11334898740706 33.37009756326065, -113.108854945111 33.37009783033703, -113.1088315880153 33.36283497975644, -113.11749322842641 33.362836030894805, -113.1175100071593 33.370097170898426, -113.11334898740706 33.37009756326065))",160.37
18,1049768,40155029,1,401-55-029,401,55,029,4117,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6969600.0,,,,5 1S 8W,RU-190,NO CITY/TOWN,1936,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     285,160","     156,602",2.R,2023,"     268,400","     149,145",2.R,3863.5854194345716,932942.7392536004,-113.10451809454688,33.36646212457211,"POLYGON ((-113.10604426930058 33.37009791511125, -113.10263160097726 33.370097931615966, -113.10020801461266 33.37009788660312, -113.10018470602598 33.36281769036696, -113.1088315880153 33.36283497975644, -113.108854945111 33.37009783033703, -113.10604426930058 33.37009791511125))",160.37
19,1049769,40155030,1,401-55-030,401,55,030,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,1742400.0,,,,6 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      67,600","      44,956",2.R,2023,"      64,000","      42,816",2.R,1967.2306589215314,241805.49601521136,-113.11110699034565,33.37191116029206,"POLYGON ((-113.10886661961644 33.37372519670303, -113.108854945111 33.37009783033703, -113.11334898740706 33.37009756326065, -113.1133574136044 33.373724925136656, -113.10886661961644 33.37372519670303))",41.56
20,1049770,40155031C,1,401-55-031C,401,55,031C,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3746160.0,,,,8 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     164,100","      72,644",2.R,2023,"     117,710","      69,185",2.R,2966.0388050587235,499638.9202564837,-113.09585151614905,33.36086863253902,"POLYGON ((-113.09149522862083 33.36279970846787, -113.09152865762752 33.35892461294702, -113.10018648469024 33.358927772506206, -113.100186364316 33.35919103744036, -113.10018470602598 33.36281769036696, -113.09149522862083 33.36279970846787))",85.9
21,1049771,40155031D,1,401-55-031D,401,55,031D,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3223440.0,,,,8 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     125,060","      83,170",2.R,2023,"     118,400","      79,210",2.R,2818.806589738866,430263.2521288997,-113.09586533181509,33.35724958521755,"POLYGON ((-113.09152865762752 33.35892461294702, -113.09155759954933 33.35556996597393, -113.10018802350434 33.35557244359604, -113.10018648469024 33.358927772506206, -113.09152865762752 33.35892461294702))",73.98
22,1049772,40155032A,1,401-55-032A,401,55,032A,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6708240.0,,,,8 1S 8W,RU-190,NO CITY/TOWN,1936,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     268,269","     147,949",2.R,2023,"     253,100","     140,904",2.R,3858.379547740975,895402.7115898731,-113.10466600928498,33.359271143051394,"POLYGON ((-113.10018470602598 33.36281769036696, -113.100186364316 33.35919103744036, -113.10083475211839 33.359194542882186, -113.10083638615392 33.35557265669257, -113.10883210185165 33.355575917669306, -113.1088315880153 33.36283497975644, -113.10018470602598 33.36281769036696))",153.95
23,1049773,40155032B,1,401-55-032B,401,55,032B,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,261360.0,,,,8 1S 8W,RU-190,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      10,140","       6,743",2.R,2023,"       9,600","       6,422",2.R,1109.3353872739988,34824.64598825994,-113.10051143056951,33.35738268282771,"POLYGON ((-113.100186364316 33.35919103744036, -113.10018648469024 33.358927772506206, -113.10018802350434 33.35557244359604, -113.10083638615392 33.35557265669257, -113.10083475211839 33.359194542882186, -113.100186364316 33.35919103744036))",5.99
24,1049775,40156001,1,401-56-001,401,56,001,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6969600.0,,,,1 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     270,400","     179,830",2.R,2023,"     256,000","     171,267",2.R,3859.172923363918,930812.6928799591,-113.12998919747619,33.36646479458433,"POLYGON ((-113.12566914617015 33.3700949682684, -113.12566794512261 33.36283593260851, -113.12997977584138 33.36283438103528, -113.13430551158244 33.36283267340434, -113.134313414062 33.370093652391965, -113.12566914617015 33.3700949682684))",160.01
25,1049835,40157008K,1,401-57-008K,401,57,008K,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,10649,S,JOJOBA,WAY,,,,TONOPAH,85354,10649 S JOJOBA WAY   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,75620.0,,,,9 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"       2,933","       1,213",2.R,2023,"       2,778","       1,156",2.R,442.1595011844969,12112.83812084114,-113.19416331262464,33.348929887311165,"POLYGON ((-113.19371298598674 33.34938366618449, -113.19371322493859 33.34847684134434, -113.19461363509394 33.34847610670182, -113.19461340422693 33.349382932300024, -113.19371298598674 33.34938366618449))",2.08
26,1049865,40157005A,1,401-57-005A,401,57,005A,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,13571989.0,,,,17 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"   1,008,400","     259,510",2.R,2023,"     413,000","     247,153",2.R,5710.08537627914,1812463.0335926737,-113.19908103609434,33.34108959711681,"POLYGON ((-113.19480246096667 33.33465724966835, -113.19480259840891 33.33395144948491, -113.20336387634153 33.33395413486741, -113.2033604241159 33.341094693695815, -113.20335698895826 33.34823686128086, -113.19479386768266 33.34821490373467, -113.1948012051219 33.3410833301602, -113.19480166326271 33.33872722489094, -113.19480190760446 33.33747197715552, -113.19480226333731 33.335661540294694, -113.19480246096667 33.33465724966835))",311.74
27,1050361,40157622,1,401-57-622,401,57,622,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,224-45,224,45,HARQUAHALA PLANTATIONS,1681416.0,1,,,9 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      65,234","      26,997",2.R,2023,"      61,760","      25,712",2.R,1945.7080642392848,219629.5827558264,-113.192486172131,33.350260822979465,"POLYGON ((-113.19044423945 33.348479451238916, -113.19044425651799 33.34832831285182, -113.19371326446446 33.34832570370314, -113.19371322493859 33.34847684134434, -113.19371298598674 33.34938366618449, -113.19461340422693 33.349382932300024, -113.19479348859362 33.349382784472525, -113.19479329455751 33.35015496638309, -113.19479306818207 33.35105794681248, -113.19479295499434 33.35151152105768, -113.19479284270491 33.351962186002666, -113.19044383071653 33.3520246348509, -113.19044423945 33.348479451238916))",37.77
28,1050362,40157623,1,401-57-623,401,57,623,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,224-45,224,45,HARQUAHALA PLANTATIONS,1677060.0,2,,,9 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      65,065","      26,928",2.R,2023,"      61,600","      25,646",2.R,1927.1530697502676,225483.1471423229,-113.19257013869523,33.35374833291926,"POLYGON ((-113.19390455261937 33.35559335706482, -113.19341010641227 33.35559357916531, -113.19291565930683 33.355593799765145, -113.19242121220141 33.35559401811398, -113.19192676509599 33.355594234962176, -113.1914323188889 33.3555944503096, -113.19093787088514 33.35559466265574, -113.19044342467804 33.355594872750856, -113.19044383071653 33.3520246348509, -113.19479284270491 33.351962186002666, -113.19479261632948 33.35286752933929, -113.1947923890557 33.35377600274674, -113.19479223724043 33.354383851446364, -113.19479208722178 33.354988402637815, -113.19468402977456 33.35498930830405, -113.19402913727119 33.35499479632601, -113.19402898276094 33.355593300039, -113.19390455261937 33.35559335706482))",38.77
29,1050363,40157624,1,401-57-624,401,57,624,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,224-45,224,45,HARQUAHALA PLANTATIONS,1762002.0,3,,,9 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      68,360","      28,292",2.R,2023,"      64,720","      26,945",2.R,1936.5181433650791,234335.14415237313,-113.18830184466628,33.35017114470489,"POLYGON ((-113.18615335924028 33.351999650514635, -113.18615494836003 33.348331634132116, -113.18615494925834 33.34833160786805, -113.18691330791951 33.348331035311126, -113.19044425651799 33.34832831285182, -113.19044423945 33.348479451238916, -113.19044383071653 33.3520246348509, -113.18615335924028 33.351999650514635))",40.3
30,1050364,40157625,1,401-57-625,401,57,625,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,224-45,224,45,HARQUAHALA PLANTATIONS,1696662.0,4,,,9 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      65,825","      27,244",2.R,2023,"      62,320","      25,947",2.R,1910.5408957732895,228133.58264396398,-113.18829543763191,33.35380402262738,"POLYGON ((-113.19034518941015 33.35559491476986, -113.19024695504056 33.35559495678886, -113.18975250793514 33.35559516463293, -113.18925805993142 33.355595370226006, -113.188763612826 33.355595574318365, -113.18826916482223 33.35559577615974, -113.18777471771682 33.35559597575009, -113.18728026971309 33.35559617459005, -113.18678254824843 33.35559637192941, -113.18628278581149 33.35559656776801, -113.18615180605316 33.355596618791125, -113.18615335924028 33.351999650514635, -113.19044383071653 33.3520246348509, -113.19044342467804 33.355594872750856, -113.19034518941015 33.35559491476986))",39.23
